Index,Filename,AVG CPU Cycles / ms,AVG MEM Changes / ms,AVG Wattage,Length of observation period,AVG Raleway Load Time,AVG Montserrat Load Time,AVG SourceSans Load Time
105,input/WOFF2\Firefox 2023-05-22 08.22 profile(2).json,28049669,5462.454545454545,0.00322085,201.785,123.87,154.674,159.486
106,input/WOFF2\Firefox 2023-05-22 08.22 profile.json,28894893,5384.149068322981,0.002755229167,166.063,117.091,118.051,133.518
107,input/WOFF2\Firefox 2023-05-22 08.23 profile(1).json,28528497,5281.798816568047,0.002822954167,174.83,107.948,110.538,126.775
108,input/WOFF2\Firefox 2023-05-22 08.23 profile.json,28998675,7906.077922077922,0.0022843375,157.634,88.821,103.1,115.384
109,input/WOFF2\Firefox 2023-05-22 08.24 profile(1).json,28391342,6585.238095238095,0.0026019125,168.084,82.95,117.077,124.746
110,input/WOFF2\Firefox 2023-05-22 08.24 profile(2).json,27485541,7353.879194630873,0.0021279625,143.457,78.73,91.946,104.505
111,input/WOFF2\Firefox 2023-05-22 08.24 profile.json,28192813,5790.65868263473,0.002534304167,157.432,88.55,109.912,119.221
112,input/WOFF2\Firefox 2023-05-22 08.25 profile(1).json,29056871,7055.520958083833,0.002403975,155.861,70.645,97.162,109.618
113,input/WOFF2\Firefox 2023-05-22 08.25 profile.json,28300633,5529.940828402367,0.0027715125,168.136,86.808,116.98,125.964
114,input/WOFF2\Firefox 2023-05-22 08.26 profile(1).json,28833387,5295.308641975309,0.002429758334,168.307,80.872,115.365,122.833
115,input/WOFF2\Firefox 2023-05-22 08.26 profile(2).json,30390583,3667.883495145631,0.003527908333,220.421,120.673,139.77,179.325
116,input/WOFF2\Firefox 2023-05-22 08.26 profile.json,27517827,5573.686746987952,0.0028340125,165.769,80.87,110.832,123.044
117,input/WOFF2\Firefox 2023-05-22 08.27 profile(1).json,28148707,7184.772413793104,0.002620145833,159.422,89.247,103.179,114.97
118,input/WOFF2\Firefox 2023-05-22 08.28 profile(1).json,26420240,5069.772151898735,0.002317654166,153.347,94.366,100.434,111.935
119,input/WOFF2\Firefox 2023-05-22 08.28 profile(2).json,29019344,4558.150753768844,0.003410958334,211.169,124.65,161.334,176.392
120,input/WOFF2\Firefox 2023-05-22 08.28 profile.json,27321166,5549.562913907284,0.0026713375,160.433,99.381,112.692,118.681
121,input/WOFF2\Firefox 2023-05-22 08.29 profile(1).json,28161841,5555.390728476821,0.0028087249999999998,169.324,98.301,120.824,115.622
122,input/WOFF2\Firefox 2023-05-22 08.29 profile.json,26295641,4321.4358974358975,0.002604804166,161.22,98.448,109.784,115.92
123,input/WOFF2\Firefox 2023-05-22 08.30 profile(1).json,28642534,3463.092783505155,0.0029413166659999998,185.308,90.431,122.964,140.97
124,input/WOFF2\Firefox 2023-05-22 08.30 profile(2).json,26770338,7337.74358974359,0.0025780374999999998,158.806,86.074,99.193,117.103
125,input/WOFF2\Firefox 2023-05-22 08.30 profile.json,26276672,4151.953216374269,0.0025448874999999998,174.122,83.334,127.416,130.51
126,input/WOFF2\Firefox 2023-05-22 08.31 profile(1).json,27982817,6892.024844720497,0.002812408333,170.461,100.639,120.766,126.262
127,input/WOFF2\Firefox 2023-05-22 08.31 profile.json,27743309,3965.0299401197603,0.002581616666,164.945,77.997,113.892,121.199
128,input/WOFF2\Firefox 2023-05-22 08.32 profile(1).json,26765017,4082.6832298136646,0.002532754167,162.392,107.024,105.246,120.026
129,input/WOFF2\Firefox 2023-05-22 08.32 profile(2).json,27151385,6170.201342281879,0.002417695833,151.033,86.89,100.019,112.207
130,input/WOFF2\Firefox 2023-05-22 08.32 profile.json,27810445,5760.981595092025,0.002545241667,154.449,78.758,103.78,121.357
131,input/WOFF2\Firefox 2023-05-22 08.33 profile(1).json,28351820,3963.5706214689267,0.002856820834,177.017,96.095,126.004,131.382
132,input/WOFF2\Firefox 2023-05-22 08.33 profile.json,28142969,8968.736842105263,0.002393025,154.838,89.588,101.895,113.804
133,input/WOFF2\Firefox 2023-05-22 08.34 profile(1).json,28579782,5696.385542168675,0.0025932583329999997,154.367,91.792,97.856,114.061
134,input/WOFF2\Firefox 2023-05-22 08.34 profile(2).json,27742264,6721.238095238095,0.0026607749999999998,164.457,94.478,111.08,117.942
135,input/WOFF2\Firefox 2023-05-22 08.34 profile.json,28996218,4935.0,0.002408404166,154.617,77.462,105.907,115.589
136,input/WOFF2\Firefox 2023-05-22 08.35 profile(1).json,27959848,7374.7027027027025,0.002610491667,164.659,106.165,116.137,116.563
137,input/WOFF2\Firefox 2023-05-22 08.35 profile(2).json,26815498,4733.4358974358975,0.0025290625,164.014,76.796,111.708,122.257
138,input/WOFF2\Firefox 2023-05-22 08.35 profile.json,29055797,4390.382513661202,0.0029122875,177.91,118.095,119.827,137.805
139,input/WOFF2\Firefox 2023-05-22 08.36 profile(1).json,28510356,6048.193939393939,0.002403866666,152.946,79.416,107.4,118.954
140,input/WOFF2\Firefox 2023-05-22 08.36 profile.json,27218875,5294.301675977654,0.002804508333,175.796,92.217,122.387,134.518
141,input/WOFF2\Firefox 2023-05-22 08.37 profile(1).json,30872512,6908.46511627907,0.0022715083329999997,161.155,77.317,103.446,114.723
142,input/WOFF2\Firefox 2023-05-22 08.37 profile(2).json,28419638,5172.80981595092,0.002472154167,158.263,78.315,102.673,119.162
143,input/WOFF2\Firefox 2023-05-22 08.37 profile.json,27022449,3771.2484848484846,0.002445145833,154.04,91.333,103.985,111.421
144,input/WOFF2\Firefox 2023-05-22 08.38 profile(1).json,27503473,7848.4,0.002394091667,153.263,88.238,115.579,119.295
145,input/WOFF2\Firefox 2023-05-22 08.38 profile.json,27687485,6378.4258064516125,0.0023869583339999998,156.57,87.681,106.115,115.912
146,input/WOFF2\Firefox 2023-05-22 08.39 profile(1).json,28150320,7789.562913907284,0.002532429167,161.177,80.563,107.106,117.263
147,input/WOFF2\Firefox 2023-05-22 08.39 profile(2).json,27937201,7126.421052631579,0.002464375,149.623,91.566,109.781,105.983
148,input/WOFF2\Firefox 2023-05-22 08.39 profile.json,28715253,7031.446540880504,0.002596795833,153.743,83.489,98.361,106.521
149,input/WOFF2\Firefox 2023-05-22 08.40 profile(1).json,27848463,5921.714285714285,0.002769183334,159.061,78.289,107.508,121.618
150,input/WOFF2\Firefox 2023-05-22 08.40 profile.json,26591041,3876.1739130434785,0.002441820833,155.38,92.487,103.307,112.275
151,input/WOFF2\Firefox 2023-05-22 08.41 profile(1).json,27818389,7368.405063291139,0.0028040125,168.053,70.865,119.804,122.263
152,input/WOFF2\Firefox 2023-05-22 08.41 profile(2).json,27723513,5485.164556962025,0.002582633333,151.492,88.218,98.913,106.287
153,input/WOFF2\Firefox 2023-05-22 08.41 profile.json,28471932,5856.0,0.002129525,158.681,79.689,103.957,116.367
154,input/WOFF2\Firefox 2023-05-22 08.42 profile(1).json,28375782,6745.9,0.002504279167,158.687,95.055,109.548,113.576
155,input/WOFF2\Firefox 2023-05-22 08.42 profile.json,27878293,7864.4,0.00247575,162.088,88.407,103.822,119.049
156,input/WOFF2\Firefox 2023-05-22 08.43 profile(1).json,27624419,4179.975155279503,0.002247320834,170.191,100.301,105.334,122.294
157,input/WOFF2\Firefox 2023-05-22 08.43 profile(2).json,28040589,4572.0,0.0027017916669999998,169.548,117.307,117.013,131.375
158,input/WOFF2\Firefox 2023-05-22 08.43 profile.json,27750384,4924.860759493671,0.002428083334,156.11,100.807,118.717,117.562
159,input/WOFF2\Firefox 2023-05-22 08.44 profile(1).json,27596153,6626.37037037037,0.002553675,156.798,101.673,115.253,122.96
160,input/WOFF2\Firefox 2023-05-22 08.44 profile.json,27877452,5947.054545454545,0.0026194,164.544,89.893,104.827,121.517
161,input/WOFF2\Firefox 2023-05-22 08.45 profile(1).json,28988604,6241.391304347826,0.0024728,162.714,76.361,100.877,116.217
162,input/WOFF2\Firefox 2023-05-22 08.45 profile(2).json,27390078,4194.127167630058,0.002760266667,175.737,74.949,125.397,131.044
163,input/WOFF2\Firefox 2023-05-22 08.45 profile.json,27241884,5764.631578947368,0.002339070833,158.156,110.141,119.002,122.546
164,input/WOFF2\Firefox 2023-05-22 08.46 profile(1).json,27379692,5364.1,0.0025880625,161.765,77.061,116.048,119.661
165,input/WOFF2\Firefox 2023-05-22 08.46 profile.json,28248231,4912.484848484848,0.002660816667,167.428,89.957,117.573,121.81
166,input/WOFF2\Firefox 2023-05-22 08.47 profile(1).json,28345717,4773.236363636363,0.002842570833,173.399,83.631,116.726,125.403
167,input/WOFF2\Firefox 2023-05-22 08.47 profile(2).json,27281628,6838.639455782313,0.002511333334,165.6,103.718,110.916,123.39
168,input/WOFF2\Firefox 2023-05-22 08.47 profile.json,26006888,6183.64705882353,0.002609091666,155.565,93.624,103.529,113.376
169,input/WOFF2\Firefox 2023-05-22 08.48 profile(1).json,26624443,4148.051948051948,0.002716016667,161.851,97.453,117.212,120.078
170,input/WOFF2\Firefox 2023-05-22 08.48 profile.json,26930756,5474.366863905326,0.0028477625,178.799,82.272,130.086,133.861
171,input/WOFF2\Firefox 2023-05-22 08.49 profile(1).json,26963973,5257.1578947368425,0.0021652791659999998,151.086,85.524,97.489,108.293
172,input/WOFF2\Firefox 2023-05-22 08.49 profile(2).json,26636141,4978.567901234568,0.00243135,144.218,100.203,106.176,110.139
173,input/WOFF2\Firefox 2023-05-22 08.49 profile.json,28888749,4275.575418994414,0.0025833208329999998,164.133,90.379,116.726,125.782
174,input/WOFF2\Firefox 2023-05-22 08.50 profile(1).json,29736641,7065.5621301775145,0.002507970833,157.731,97.639,110.995,118.797
175,input/WOFF2\Firefox 2023-05-22 08.50 profile.json,28120858,5564.292682926829,0.002460429167,156.095,74.898,100.583,114.201
